pract_resp.keys,pract_resp.corr,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,cue_file,flanker,pos,correct,fix1,cue_time,stimStart,participant,date,expName,psychopyVersion,OS,frameRate,pract_resp.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,response.keys,response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,postFix,response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,0,22,22,8,1,1.6,1.279705,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,23,23,14,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,24,24,40,1,1.2,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,25,25,43,1,1.1,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_r.png,0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,26,26,5,1,1.6,,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_l.png,0.25,e,1.5,0.1,2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,27,27,38,1,0.2,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,28,28,31,1,1,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,29,29,23,1,0.8,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,30,30,34,1,0.2,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,31,31,22,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,32,32,30,1,1.2,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,0,33,33,45,1,1.3,1.58141,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,34,34,41,1,0.8,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,0.25,e,1,0.1,1.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,35,35,28,1,0.7,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,0,36,36,1,1,1.6,1.236,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,0,37,37,10,1,1.6,1.36946,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_r.png,-0.25,i,1,0.1,1.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,38,38,47,1,0.7,,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/neu_l.png,0.25,e,1.4,0.1,1.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,39,39,36,1,0.3,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,0.25,e,0.6,0.1,1.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,40,40,26,1,1.1,,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/neu_r.png,0.25,i,0.8,0.1,1.3,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,41,41,37,1,0.9,,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,42,42,39,1,0.3,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,0,43,43,0,1,1.6,1.184155,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,44,44,18,1,0.9,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,45,45,29,1,0.8,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_l.png,-0.25,e,0.8,0.1,1.3,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,0,46,46,42,1,0.9,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,0,47,47,9,1,1.6,1.286975,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,-0.25,i,0.7,0.1,1.2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,0,48,31,1,1,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,1,49,16,1,1.2,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_l.png,-0.25,e,1.5,0.1,2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,2,50,34,1,0.2,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,0.25,e,0.6,0.1,1.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,3,51,24,1,1.1,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,-0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,4,52,6,1,1.6,1.306795,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,-0.25,i,1.1,0.1,1.6,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,5,53,33,1,0.6,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_l.png,-0.25,e,0.5,0.1,1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,6,54,30,1,1.2,1.619005,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,7,55,4,1,1.6,1.226605,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/neu_r.png,-0.25,i,0.6,0.1,1.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,8,56,43,1,1.1,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_r.png,-0.25,i,0.4,0.1,0.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,1,9,57,45,1,1.3,1.622145,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,-0.25,i,0.9,0.1,1.4,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,10,58,23,1,0.8,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,-0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,11,59,8,1,1.6,1.109665,,,,,,,,,,
,,,,,,,ANT_images/up.png,ANT_images/incong_l.png,0.25,e,0.5,0.1,1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,12,60,40,1,1.2,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/incong_r.png,0.25,i,0.9,0.1,1.4,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,13,61,29,1,0.8,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_r.png,-0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,1,14,62,7,1,1.6,1.20832,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,-0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,1,15,63,9,1,1.6,1.28699,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/cong_l.png,-0.25,e,1.2,0.1,1.7,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,16,64,44,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,17,65,22,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,-0.25,e,1.5,0.1,2,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,18,66,20,1,0.2,,,,,,,,,,,
,,,,,,,ANT_images/down.png,ANT_images/incong_l.png,-0.25,e,1.3,0.1,1.8,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,19,67,46,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_r.png,0.25,i,1.3,0.1,1.8,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,20,68,27,1,0.4,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/neu_l.png,0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,21,69,0,1,1.6,1.57538,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_r.png,0.25,i,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,i,1,1,22,70,3,1,1.6,1.287315,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_l.png,0.25,e,1.2,0.1,1.7,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,23,71,14,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/cong_l.png,-0.25,e,0.4,0.1,0.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,24,72,32,1,1.3,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/incong_r.png,0.25,i,0.4,0.1,0.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,25,73,17,1,1.3,,,,,,,,,,,
,,,,,,,ANT_images/double.png,ANT_images/neu_r.png,0.25,i,1.2,0.1,1.7,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,26,74,25,1,0.5,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,-0.25,i,1.6,0.1,2.1,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,27,75,21,1,0.1,,,,,,,,,,,
,,,,,,,ANT_images/center.png,ANT_images/cong_r.png,0.25,i,1.4,0.1,1.9,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,,0,1,28,76,15,1,0.3,,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/cong_l.png,0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,29,77,2,1,1.6,1.14294,,,,,,,,,,
,,,,,,,ANT_images/none.png,ANT_images/incong_l.png,-0.25,e,0.1,0,0.5,issue,2020-07-19_16h20.36.985,ANT,2020.1.3,Win32,60,,,,,,e,1,1,30,78,10,1,1.6,1.290135,,,,,,,,,,
